campovx_13_descripcion;Sumatoria, por receptor, de la proporción de Impuesto Único Retenido que corresponde.
campovx_03_vector;53
campovx_10_nom;F1812/F1887 Renta Total Neta Pagada.
campovx_13_descripcion;Sumatoria, por contribuye, de la Renta Total Neta Pagada. Construir con registros no observados y observados
campovx_03_vector;54
campovx_10_nom;Nómina Inversiones en el Extranjero
campovx_13_descripcion;Sumatoria, por informado, del monto de inversiones en el exterior actualizado ($).
campovx_03_vector;55
campovx_10_nom;Rentabilidad positiva de Retiros
campovx_13_descripcion;Sumatoria por afiliado de Rentabilidad Positiva Anual Actualizada de los Retiros Efectuados (AFP's) cuando el retiro se ha efectuado desde una cuenta de Ahorro Voluntarios acogidos a la norma generales de la Ley de la Renta.
campovx_03_vector;56
campovx_10_nom;Compra Dólares
campovx_13_descripcion;"Sumatoria por operante del Monto Total POSITIVO de COMPRAS con FACTURA u OTRO (Tipo Documento {""F"" .o. ""33""} {""O"" u ""34""}) más NOTAS de DEBITO (Tipo Documento {""D"" .o. ""56""}) menos NOTAS de CREDITOS (Tipo Documento {""C"" .o. ""61""}), en los tres tipos referentes a DOLARES (Tipo Transacción ""02"")."
campovx_03_vector;57
campovx_10_nom;Venta Dólares
campovx_13_descripcion;"Sumatoria por OPERANTE del Monto Total POSITIVO de VENTAS con FACTURA u OTRO (Tipo Documento {""F"" .o. ""33""}, {""O"" u ""34""}) más NOTAS de DEBITO (Tipo Documento {""D"" .o. ""56""}) menos NOTAS de CREDITOS (Tipo Documento {""C"" .o. ""61""}), en los tres tipos referentes a DOLARES (Tipo Transacción ""02"")."
campovx_03_vector;59
campovx_10_nom;Intereses Reales u Otras Rtas. por Op. de Cap Posit.
campovx_13_descripcion;Sumatoria por Inversionista de Intereses Reales u Otras Rentas Positivas por Operaciones de Captación de Cualquier Naturaleza.
campovx_03_vector;62
campovx_10_nom;Monto Pos. según Porc. Accionario, cuotas adquiridas hasta el 19.04.2001
campovx_13_descripcion;Sumatoria por INVERSIONISTA de los Montos Positivos que se obtienen de la RESTA del MAYOR Valor Actualizado con el MENOR Valor Actualizado MULTIPLICADO por el FACTOR que le corresponde (0%, 3% .ó. 5%) según el Porcentaje Accionario. Construir sólo con registros no observados.
campovx_03_vector;63
campovx_10_nom;F1891 Compra Acciones
campovx_13_descripcion;"Sumatoria por OPERANTE del Monto Total POSITIVO de COMPRAS con FACTURA (Tipo Documento {""F"" .o. ""33""}) más NOTAS de DEBITO (Tipo Documento {""D"" .o. ""56""}) menos NOTAS de CREDITOS (Tipo Documento {""C"" .o. ""61""}), en los tres tipos referentes a ACCIONES (Tipo Transacción ""01"")."
campovx_03_vector;64
campovx_10_nom;F1891 Venta Acciones o Cuotas de Fondos de Inversión
campovx_13_descripcion;"Sumatoria por OPERANTE del Monto Total POSITIVO de VENTAS con FACTURAS Tipo Documento {""F"" .o. ""33""}) más NOTAS de DEBITO (Tipo Documento {""D"" .o. ""56""}) menos NOTAS de CREDITOS (Tipo Documento {""C"" .o. ""61""}) en los tres tipos referentes a ACCIONES o CUOTAS DE FONDOS DE INVERSIÖN (Tipo Transacción ""01"" .o. ""08"")."
campovx_03_vector;65
campovx_10_nom;Devolución Anterior Leyet
campovx_13_descripcion;Contribuyentes beneficiados con Leyet y Monto asociado.
campovx_03_vector;67
campovx_10_nom;Cotizaciones ISAPRE
campovx_13_descripcion;Monto por Contribuyente de Cotizaciones Pagadas, si Tipo Cotizante=I.
campovx_03_vector;68
campovx_10_nom;Mes de Término de Giro
campovx_13_descripcion;Número de Mes en que los Contribuyentes hicieron el último Término de Giro durante el Año Tributario Anterior.
campovx_03_vector;69
campovx_10_nom;Mes de Inicio Actividades.
campovx_13_descripcion;Número de Mes en que los Contribuyentes hicieron su último Inicio de Actividades durante el año anterior.
campovx_03_vector;74
campovx_10_nom;Saldo crédito ex Art. 21 AT Anterior (Cod. 238)
campovx_13_descripcion;Sumatoria de los códigos [238], [239] y [240] del F22 AT Anterior, actualizados.
campovx_03_vector;77
campovx_10_nom;Renta por Arriendo de Bienes Raíces No Agrícolas.
campovx_13_descripcion;Sumatoria, por Propietario o Usufructuario del Bien Raíz NO Agrícola, del Monto Arriendo.
campovx_03_vector;81
campovx_10_nom;Renta Neta Declarante
campovx_13_descripcion;Sumatoria por Declarante de la Renta Total Neta Pagada Actualizada.
campovx_03_vector;82
campovx_10_nom;Remuneración Imponible Declarante
campovx_13_descripcion;Monto por Declarante del Total de Remuneración Imponible para efectos Previsionales Actualizada Pagada a los Trabajadores.
campovx_03_vector;83
campovx_10_nom;Retenciones del Art. 73
campovx_13_descripcion;Sumatoria por RECEPTOR de las Retenciones del Articulo 73. Construir sólo con registros no observados
campovx_03_vector;84
campovx_10_nom;Mayor retención solicitada.
campovx_13_descripcion;Sumatoria por PERSONA de la Mayor Retención Solicitada. Construir sólo con registros no observados
campovx_03_vector;86
campovx_10_nom;Monto en pesos de Fondos disponibles en el exterior
campovx_13_descripcion;"Sumatoria por Rut informado del ""Monto en pesos"" de Fondos disponibles en el exterior."
campovx_03_vector;87
campovx_10_nom;Rentabilidad negativa
campovx_13_descripcion;Sumatoria por AFILIADO de Rentabilidad Negativa Anual Actualizada de los Retiros (AFP's) cuando el retiro se ha efectuado desde una cuenta de Ahorro Voluntarios acogidos a la norma generales de la Ley de la Renta.
campovx_03_vector;88
campovx_10_nom;Intereses Reales u Otras Rtas. por Op. de Cap Neg.
campovx_13_descripcion;Sumatoria por Inversionista de Intereses Reales u Otras Rentas Negativas por Operaciones de Captación de Cualquier Naturaleza.
campovx_03_vector;89
campovx_10_nom;Menor valor Fondos Mutuos.
campovx_13_descripcion;Columna {Mayor o Menor Valor Actualizado / Menor Valor }
campovx_03_vector;92
campovx_10_nom;Créd. por Ahorro Neto Pos. de 1994 -1998. (Cód. 174)
campovx_13_descripcion;Sumatoria por contribuyente del código [174] desde el AT1994 hasta el AT1998 Actualizados al AT a controlar.
campovx_03_vector;93
campovx_10_nom;A.N.P. utilizado en el ejercicio de 1994 - 1998 (Cód. 361)
campovx_13_descripcion;Sumatoria por contribuyente del código [361] desde el AT1994 hasta el AT1998 actualizados al AT a controlar.
campovx_03_vector;95
campovx_10_nom;Donaciones a Univ. e Inst. Prof. AT Anterior
campovx_13_descripcion;Sumatoria, por Donante, del monto de las donaciones a Universidades e Institutos Profesionales (Ext. Mineduc, Art. 69 Ley Nº18.681/87) del AT anterior, actualizado.
campovx_03_vector;97
campovx_10_nom;Crédito por Donaciones a Univ. e Inst. Prof. AT anterior.
campovx_13_descripcion;Corresponde al código [609] declarado en el AT Anterior, actualizado.
campovx_03_vector;98
campovx_10_nom;Crédito por Donaciones Univ. E Inst. Prof. AT Anterior
campovx_13_descripcion;Corresponde al código [384] declarado en el AT Anterior, actualizado.
campovx_03_vector;99
campovx_10_nom;Créd. Donaciones Fines Culturales AT Anterior
campovx_13_descripcion;Corresponde al código [373] declarado en el AT Anterior.
campovx_03_vector;100
campovx_10_nom;F1870 Ventas de moneda extranjera
campovx_13_descripcion;Sumatoria, por informado, del monto total de las ventas de valores transados en moneda extranjera, considerando los documentos que amparen las ventas y notas de débito, y descontando las notas de crédito.
campovx_03_vector;102
campovx_10_nom;Contribuciones giradas por propietario de bien raíz agrícola
campovx_13_descripcion;Sumatoria actualizada, por Rut Propietario del bien raíz agrícola, del porcentaje de propiedad y adquisición correspondiente, de las cuatro cuotas nominales de contribuciones de bienes raíces giradas por el SII durante el AT anterior, de los bienes raíces que son destinados a la actividad, menos las contribuciones de las propiedades cedidas en usufructo según el F1897.
campovx_03_vector;103
campovx_10_nom;Contribuciones pagadas por propietario de bien raíz agricola
campovx_13_descripcion;Sumatoria, por Rut Propietario del bien raíz agrícola, del porcentaje de propiedad y adquisición correspondiente, del monto de impuesto territorial pagado actualizado, menos las contribuciones de las propiedades cedidas en usufructo según el F1897.
campovx_03_vector;106
campovx_10_nom;Monto Crédito o PPM puesto a disposición de los socios, por la Sociedad
campovx_13_descripcion;Por Declarante, Monto Crédito o PPM puesto a disposición de los socios, por la Sociedad.
campovx_03_vector;109
campovx_10_nom;Monto Crédito o PPM puesto a disposición de los socios, según sus Sociedades
campovx_13_descripcion;Por informado, Monto Crédito o PPM puesto a disposición de los socios, según sus Sociedades.
campovx_03_vector;112
campovx_10_nom;Participación en Soc. con Contab. Simpl. y Renta Presunta
campovx_13_descripcion;Sumatoria por Socio de Sociedades con Contabilidad Simplificada y Sociedades con Renta Presunta del porcentaje que le corresponde a él del código [1039] y [189] del F22 del AT Anterior de la Sociedad.
campovx_03_vector;113
campovx_10_nom;Retención Impto. Único (Cód. 48)
campovx_13_descripcion;Sumatoria de los códigos [48] de Enero a Diciembre de AT Anterior de código [15].
campovx_03_vector;114
campovx_10_nom;Reten. Art. 73 y 74 N° 6  por Declarante
campovx_13_descripcion;Sumatoria por declarante de Rentas de Retención Art. 73 y Retención Art. 74 N° 6.
campovx_03_vector;115
campovx_10_nom;Impto. Único por Declarante
campovx_13_descripcion;Sumatoria por Declarante del Impuesto Unico Retenido Actualizado.
campovx_03_vector;116
campovx_10_nom;Rentas acc. Enero-Abril por Declarante
campovx_13_descripcion;Monto de declarante por Rentas Accesorias Pagadas entre Enero y Abril declaradas en F1887 del AT anterior.
campovx_03_vector;117
campovx_10_nom;Cotizaciones Pagadas en el Año, Para Cotizante Independiente
campovx_13_descripcion;Sumatoria, por RUT del Cotizante, de las cotizaciones pagadas en el año AT-1 (Columna 18), cuando el cotizante es independiente (Columna 17 = I).
campovx_03_vector;118
campovx_10_nom;Mayor valor actualizado.
campovx_13_descripcion;Sumatoria por inversionista del Mayor Valor Actualizado (Fondos Mutuos).
campovx_03_vector;120
campovx_10_nom;Participación en Soc. Renta Presunta
campovx_13_descripcion;Sumatoria por Socio, de Sociedades con Renta Presunta, del porcentaje que le corresponde del código [189] del F22 del presente AT de la Sociedad.
campovx_03_vector;121
campovx_10_nom;Créditos AT Anterior (Cód. 365,368,382,761,392)
campovx_13_descripcion;Suma de los códigos [365], [368], [382], [761] y [392] del AT Anterior, actualizado.
campovx_03_vector;122
campovx_10_nom;Base Imponible Impto. 1a Cat. AT Anterior
campovx_13_descripcion;Código [18] del AT Anterior, actualizado.
campovx_03_vector;123
campovx_10_nom;Participación en Soc. Cont. Simplificada
campovx_13_descripcion;Sumatoria por Socio, de Sociedades con Contabilidad Simplificada, del porcentaje que le corresponde a él del código [1037] del F22 del presente AT de la Sociedad.
campovx_03_vector;124
campovx_10_nom;Rentas Esporádicas de 1a Cat. (Cod. 125)
campovx_13_descripcion;Sumatoria de los códigos [125] (Otras Rentas Esporádicas) de Enero a Diciembre de AT Anterior, código [15].
campovx_03_vector;127
campovx_10_nom;Monto Anual Nominal Retiros.
campovx_13_descripcion;Sumatoria por AFILIADO del Monto Anual NOMINAL de los RETIROS en Cuenta de Ahorro Voluntario y Retiros de Ahorro Previsional Voluntario acogidos al inciso segundo del Art.42 bis de la LIR.
campovx_03_vector;128
campovx_10_nom;Participación en Soc. Prof. de 2a Cat.
campovx_13_descripcion;Sumatoria por Socio, de Sociedades de Profesionales de Segunda Categoría, al 25.01.AT inclusive, del porcentaje que le corresponde a él del código [618] del F22 del presente AT de la Sociedad. Excluyendo sociedades que posean Anotación 72 vigente al 25.01.AT inclusive.
campovx_03_vector;129
campovx_10_nom;Retenc. Art. 74 N° 6
campovx_13_descripcion;Sumatoria por RECEPTOR de las Retenciones del Art. 74 N 6. Construir sólo con registros no observados
campovx_03_vector;130
campovx_10_nom;Decl. Viviendas Nuevas DFL 2
campovx_13_descripcion;Nómina de Contribuyentes que realizaron Declaración Jurada de Adquisición de Viviendas Nuevas DFL2.
campovx_03_vector;132
campovx_10_nom;Número de sociedades con renta presunta donde es socio
campovx_13_descripcion;Número de sociedades con renta presunta donde es socio.
campovx_03_vector;136
campovx_10_nom;Partic.  de Soc. Prof. de 2a Cat. (Gastos Efectivos )
campovx_13_descripcion;Sumatoria por Socio, de Sociedades de Profesionales de Segunda Categoría, al 25.01.AT inclusive, del porcentaje que le corresponde a él del código [465] del F22 del presente AT de la Sociedad. Excluyendo sociedades que posean Anotación 72 vigente al 25.01.AT inclusive.
campovx_03_vector;137
campovx_10_nom;Contribuciones pagadas por usufructuario de bien raíz agrícola
campovx_13_descripcion;Sumatoria, por Rut Usufructuario del bien raíz agrícola, del porcentaje de propiedad y adquisición correspondiente, del monto de impuesto territorial pagado actualizado del propietario del Rol registrado en Avaluaciones.
campovx_03_vector;138
campovx_10_nom;Contribuciones giradas por usufructuario de bien raíz agrícola
campovx_13_descripcion;Sumatoria actualizada, por Rut Usufructuario del bien raíz agrícola, del porcentaje de propiedad y adquisición correspondiente, de las cuatro cuotas nominales de contribuciones de bienes raíces giradas por el SII al propietario del Rol registrado en Avaluaciones, durante el año anterior, de los bienes raíces que son destinados a la actividad.
campovx_03_vector;140
campovx_10_nom;Contribuciones giradas por propietario de bien raíz agrícola
campovx_13_descripcion;"Sumatoria actualizada, por Rut Propietario, del porcentaje de propiedad y adquisición correspondiente, de las cuatro cuotas nominales de contribuciones de bienes raíces con destino igual a ""A"", ""B"" o ""F"", giradas por el SII durante el año anterior, de los bienes raíces que son destinados a la actividad."
campovx_03_vector;141
campovx_10_nom;N° de Sociedades de 2a cat. donde es Socio
campovx_13_descripcion;Número de Sociedades de 2ª Categoría en que es Socio (RUT Socio < 50.000.000).
campovx_03_vector;145
campovx_10_nom;Intereses reales pos. por Dep. de Cualquier Nat.
campovx_13_descripcion;Sumatoria por INVERSIONISTA de Intereses Reales POSITIVOS por DEPOSITOS de Cualquier Naturaleza.
campovx_03_vector;146
campovx_10_nom;Int. reales Negativos por Dep. de Cualquier Nat.
campovx_13_descripcion;Sumatoria por INVERSIONISTA de Intereses Reales NEGATIVOS por DEPOSITOS de Cualquier Naturaleza.
campovx_03_vector;147
campovx_10_nom;S.A. que transan en cualquier Bolsa del país
campovx_13_descripcion;Toma valor 1 cuando la Sociedad Anónima transa en cualquier Bolsa del país.
campovx_03_vector;148
campovx_10_nom;Retención Directores 10%
campovx_13_descripcion;Sumatoria por RECEPTOR de la proporción de Remuneraciones Directores (Tasa del 10%) que corresponde, la cual se obtiene dividiendo los honorarios por el total declarado en F1879 y multiplicado por la diferencia entre el total declarado y el monto observado por la observación R09.
campovx_03_vector;149
campovx_10_nom;Retenciones Directores 35%
campovx_13_descripcion;Sumatoria por RECEPTOR de Remuneraciones de Directores con tasa del 35%, excepto aquellos Formularios 1879 observados con R69.
campovx_03_vector;156
campovx_10_nom;Retiro afecto al Impto G. Compl.
campovx_13_descripcion;Sumatoria por Inversionista del Monto del Retiro con cargo a Utilidades Tributables Afectas al Impuesto GC o Adicional.
campovx_03_vector;157
campovx_10_nom;F1822 Créditos con derecho a devolución por impuesto de primera categoría (DDJJ no observadas)
campovx_13_descripcion;Sumatoria, por informado, de créditos con derecho a devolución por impuesto de primera categoría asociado a los retiros tributables.
campovx_03_vector;160
campovx_10_nom;Veces informado por SENCE
campovx_13_descripcion;Contribuyentes Personas Naturales informados en nómina Sence ó F4500 los 3 Años Tributarios anteriores al AT Actual (n-1, n-2 y n-3).
campovx_03_vector;161
campovx_10_nom;Compras Autos Nuevos
campovx_13_descripcion;Sumatoria, por RUT del comprador, del valor pagado por vehículo en pesos ($), informado en la nómina Transferencias de Vehículos Nuevos emitida por el Registro Civil.
campovx_03_vector;162
campovx_10_nom;Compras Autos Usados
campovx_13_descripcion;Sumatoria, por RUT del comprador, del valor pagado por vehículo, informado en la nómina Transferencias de Vehículos Usados emitida por Tesorería.
campovx_03_vector;163
campovx_10_nom;Compras Bienes Raíces
campovx_13_descripcion;Sumatoria, por RUT adquiriente, del monto de compra de las transferencias de bienes raíces multiplicado por el factor resultante de la división del % de derechos para el RUT adquiriente y el % total de derechos adquiridos, con 6 decimales (si falta algún % se debe tomar la media).
campovx_03_vector;164
campovx_10_nom;Inversiones al Contado Transferencias Bienes Raíces
campovx_13_descripcion;Sumatoria, por RUT adquiriente, del monto de compra al contado de las transferencias de bienes raíces multiplicado por el factor resultante de la división del % de derechos para el RUT adquiriente y el % total de derechos adquiridos, con 6 decimales (si falta algún % se debe tomar la media).
campovx_03_vector;165
campovx_10_nom;Compra de Embarcaciones Marítimas
campovx_13_descripcion;Sumatoria, por Rut Adquiriente,  del Monto de la transacción (Compra).
campovx_03_vector;166
campovx_10_nom;Compra de Aeronaves
campovx_13_descripcion;Sumatoria, por Rut Adquiriente, del Monto de la transacción (Compra).
campovx_03_vector;168
campovx_10_nom;Inversión Fondos Mutuos del Año
campovx_13_descripcion;Sumatoria por Inversionistas de la Inversión Nominal del Año.
campovx_03_vector;170
campovx_10_nom;Nómina DIDET (Fecha de Inicio de Anotación 4103)
campovx_13_descripcion;"Fecha de inicio de la anotación 4103 ""Proceso Pendiente de Recopilacion de Antecedentes"", cuando dicha anotación se encuentra vigente a la fecha de generación del vector."
campovx_03_vector;171
campovx_10_nom;Nómina Jurídica (Fecha de Inicio de Anotación 4001, 4002, 4003 o 4004)
campovx_13_descripcion;"Fecha de inicio de la anotación 4001 ""Querellado"", 4002 ""Procesado"", 4003 ""Acusado"" o 4004 ""Sancionado Cumpliendo Pena"", cuando la anotación se encuentra vigente a la fecha de generación del vector."
campovx_03_vector;172
campovx_10_nom;Nómina de Fiscalización
campovx_13_descripcion;Toma valores según algoritmo si el RUT existe en la Nómina de Fiscalización.
campovx_03_vector;173
campovx_10_nom;Inconcurrentes O.R. AT Anterior
campovx_13_descripcion;"Inconcurrentes Operación Renta AT Anterior (""Folio"" terminado en último dígito año anterior) con Anotaciones 3500 .o. 3600 anotadas después del 1 de Mayo del AT Anterior y vigentes a la fecha de generación del vector, ó con Anotación 3502 considerando la misma fecha con ""Folio iniciado con cuatro primeros dígitos en AT-1"""
campovx_03_vector;174
campovx_10_nom;Causales de Bloqueo Renta Personas Naturales
campovx_13_descripcion;Bloqueos usuales de timbraje para Personas Naturales (Rut menores de 50.000.000).
campovx_03_vector;175
campovx_10_nom;Causales de Bloqueo Renta Personas Jurídicas
campovx_13_descripcion;Bloqueos usuales de timbraje para Personas Jurídicas (Rut mayores de 50.000.000).
campovx_03_vector;176
campovx_10_nom;Nómina de Contribuyentes Ex - Renta Presunta que pasan a Renta Efectiva (agricultores, mineros y transportistas)
campovx_13_descripcion;Si RUT existe en la Nómina de Renta Efectiva: Contribuyentes Agricultores, Mineros y Transportistas (CAMT.DAT).
campovx_03_vector;179
campovx_10_nom;Ppm Término de Giro
campovx_13_descripcion;Monto devuelto por Término de Giro.
campovx_03_vector;180
campovx_10_nom;Fecha de Defunción Persona Natural
campovx_13_descripcion;Fecha de defunción de una personas natural hasta el 31/12/AT-1.
campovx_03_vector;181
campovx_10_nom;Activo Inmovilizado AT Anterior
campovx_13_descripcion;Código [647] del AT Anterior, actualizado.
campovx_03_vector;182
campovx_10_nom;Socios de Sociedades informadas por CONAF
campovx_13_descripcion;Toma valor 1 cuando el contribuyente es Socio de Sociedades informadas en la nómina Superficie de Explotación Forestal Acogidos al D.L. Nº 701, de 1974.
campovx_03_vector;183
campovx_10_nom;Categoría de Personas Jurídicas y Extranjeras con Activ. Econ. Vigente
campovx_13_descripcion;Personas jurídicas y extranjeras con actividad económica vigente registrada al 25.01.AT en Ciclo de Vida (Ruts mayores o iguales a 48.000.000), con inicio de actividades y sin término de giro (Anotación 37, 5001, 50 o 60).
campovx_03_vector;184
campovx_10_nom;Partc. en Soc. Renta Presunta
campovx_13_descripcion;Sumatoria por Socio, de Sociedades con Renta Presunta, del % que le corresponde del código [187] del F22 del AT Actual de la Sociedad (RUT Socio < 50.000.000).
campovx_03_vector;186
campovx_10_nom;Crédito tasa adicional.
campovx_13_descripcion;Sumatoria por Inversionista del Crédito Tasa Adicional. Construir sólo con registros no observados
campovx_03_vector;188
campovx_10_nom;Ventas Autos Usados
campovx_13_descripcion;Sumatoria, por RUT del vendedor, del valor pagado por vehículo, informado en la nómina Transferencias de Vehículos Usados emitida por Tesorería.
campovx_03_vector;189
campovx_10_nom;Ventas Bienes Raíces
campovx_13_descripcion;Sumatoria, por RUT enajenante, del monto de venta de las transferencias de bienes raíces multiplicado por el factor resultante de la división del % de derechos para el RUT enajenante y el % de derechos enajenados, con 6 decimales (si falta algún % se debe tomar la media).
campovx_03_vector;190
campovx_10_nom;Rescate Fondos Mutuos.
campovx_13_descripcion;Sumatoria por Inversionista del Rescate Nominal de la Inversión.
campovx_03_vector;192
campovx_10_nom;Dividendos o aportes.
campovx_13_descripcion;Sumatoria por Beneficiario del Monto Actualizado de Dividendos o Aportes.
campovx_03_vector;195
campovx_10_nom;Remanente Ahor. Neto Pos. AT anterior (Cód. 703)
campovx_13_descripcion;Corresponde al código [703] declarado en el AT anterior, actualizado.
campovx_03_vector;197
campovx_10_nom;Créd. bs. físicos de act. Inmovilizado. AT Anterior
campovx_13_descripcion;Corresponde al código [366] declarado en el AT anterior, actualizado.
campovx_03_vector;200
campovx_10_nom;Increm. por Impto. 1a Categoría
campovx_13_descripcion;Sumatoria por Inversionista del Incremento por Impuesto de Primera Categoría.
campovx_03_vector;201
campovx_10_nom;Rentas de Socio de 2a Categoría
campovx_13_descripcion;Sumatoria por Socio de las Rentas que le corresponden por participación en Sociedades de 2da Categoría.
campovx_03_vector;203
